0.20704352,0.20704352,0,2,1
23.25,23.25,0,2,0
0,0.026501,0.026501,1,0
0,0.001,0.001,1,0
0,0.0001,0.0001,1,0
4,4,0,2,1
0,0.05,0.05,1,0
0,0.01000044,0.01000044,1,0
0,0.055872,0.055872,1,0
0,0.00054182,0.00054182,1,0
0.0000401,0.00150546,0.00146536,3,0
0.18589024,0.18589024,0,3,1
0,0.14344924,0.14344924,1,0
1,1,0,2,1
3,3,0,2,1
0,0.00070104,0.00070104,2,0
0,1.20000001,1.20000001,2,0
48.2,48.2,0,2,0
1,1,0,2,1
0,0.000104,0.000104,1,0
0,0.0001,0.0001,1,0
0,0.0001,0.0001,1,0
0.3,0.3,0,2,1
0,0.00002071,0.00002071,1,0
1,1,0,2,1
0.00304379,0.00304379,0,2,0
0,0.01176633,0.01176633,1,0
0,0.00140284,0.00140284,6,0
0.01770637,0.21420088,0.19649451,8,0
0.32199995,0.32199995,0,2,0
2.4,2.4,0,4,1
13.86,13.86,0,2,0
0,0.00000001,0.00000001,1,0
0.0003921,0.00040302,0.00001092,6,0
33.49,33.49,0,2,0
0,0.0080097,0.0080097,1,0
0.000548,0.00068102,0.00013302,16,0
0.001,0.00100546,0.00000546,4,0
0.50000229,0.50000229,0,2,1
0,0.00001433,0.00001433,1,0
0.10515085,0.10515085,0,2,1
0,0.001,0.001,1,0
0,0.00011,0.00011,2,0
0,0.00005086,0.00005086,1,0
0,0.00001209,0.00001209,1,0
0,0.00015455,0.00015455,1,0
0,0.05991744,0.05991744,1,0
0,0.00000546,0.00000546,1,0
0,0.0015,0.0015,1,0
0.79581683,0.79581683,0,8,1
0,0.00005677,0.00005677,1,0
0,0.01027172,0.01027172,1,0
0.00123629,0.00123629,0,4,0
0,0.06692985,0.06692985,3,0
0,0.0001,0.0001,1,0
0,0.00003421,0.00003421,1,0
3.58486901,3.74143101,0.156562,37,0
100,100,0,2,0
0,0.00000624,0.00000624,1,0
0,0.00014266,0.00014266,1,0
0,0.00837,0.00837,1,0
0.81559999,0.81559999,0,4,1
0,0.00493486,0.00493486,1,0
2,2,0,2,1
5.5998,5.5998,0,4,1
1.64012438,1.64012438,0,2,1
0,0.00129114,0.00129114,1,0
0.90614775,0.90674486,0.00059711,39,0
5.5269275,5.52695521,0.00002771,33,0
0,0.00406811,0.00406811,1,0
0,1.0005,1.0005,1,0
0.717006,0.717006,0,10,1
0.63123674,0.63123674,0,11,1
0,0.0000346,0.0000346,1,0
0,0.0001,0.0001,1,0
1,1,0,2,1
0.99011933,0.99011933,0,9,1
0,0.000012,0.000012,2,0
0,0.00007827,0.00007827,1,0
1.81514809,1.81514809,0,32,1
0,0.00001079,0.00001079,1,0
29.93,29.93,0,2,0
0,0.01743558,0.01743558,1,0
0,0.01000005,0.01000005,1,0
0.00348684,0.00709858,0.00361174,3,0
331,331,0,2,0
0.00092274,0.00092274,0,2,0
322.88,322.88,0,2,0
0,0.00584629,0.00584629,2,0
0.6292,0.6292,0,14,1
0.00027741,0.00027741,0,2,0
0.00006231,0.00006231,0,2,0
0,0.01,0.01,1,0
0,0.00206792,0.00206792,1,0
0,0.00000662,0.00000662,1,0
0,0.00015374,0.00015374,2,0
0,0.00025004,0.00025004,2,0
0,0.00009182,0.00009182,1,0
0,0.00006,0.00006,1,0
0,0.0000537,0.0000537,4,0
0.31,0.31,0,2,0
29.45,29.45,0,2,0
5,5,0,2,0
19.51,19.51,0,2,0
0,0.000055,0.000055,1,0
0,0.00005046,0.00005046,1,0
0.11113548,0.11113548,0,2,1
0,0.00007418,0.00007418,1,0
0,0.00153975,0.00153975,1,0
0.0166386,0.0166386,0,2,0
0.03286576,0.03286576,0,4,1
0.43390949,0.43390949,0,5,1
0,0.00023002,0.00023002,1,0
0.0039,0.00395485,0.00005485,4,0
0.47542714,0.5001,0.02467286,3,0
4,4,0,2,1
0.48315275,0.48315275,0,2,0
0,0.00623152,0.00623152,1,0
0,0.0021138,0.0021138,1,0
0.48616503,0.4861705,0.00000547,3,0
0,0.99996,0.99996,1,0
0,0.00103758,0.00103758,1,0
0.36561909,0.36591604,0.00029695,662,0
0.00290171,0.00290171,0,2,0
22.49241703,26.70680003,4.214383,35,0
384.62,384.62,0,2,0
